# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)

1703 0.567982 0.0521384 -0.799054 -0.190237 0.0884497 -0.789642 3.43362 1703 00000000.png

1704 0.569005 0.0518946 -0.798326 -0.190304 0.0872667 -0.789642 3.4334 1704 00000000.png

1705 0.570287 0.0515888 -0.79741 -0.190387 0.0882775 -0.789642 3.43314 1705 00000000.png

1706 0.571776 0.0512331 -0.796344 -0.190483 0.0911154 -0.789642 3.43282 1706 00000000.png

1707 0.573466 0.0508285 -0.795128 -0.190591 0.0956924 -0.789641 3.43244 1707 00000000.png

1708 0.575339 0.0503788 -0.793773 -0.190711 0.101858 -0.789641 3.432 1708 00000000.png

1709 0.577354 0.0498942 -0.792309 -0.190838 0.109313 -0.789641 3.43149 1709 00000000.png

1710 0.579526 0.0493702 -0.790721 -0.190974 0.118117 -0.789641 3.43089 1710 00000000.png

1711 0.581812 0.0488175 -0.789041 -0.191116 0.12797 -0.789641 3.43021 1711 00000000.png

1712 0.583864 0.0483197 -0.787524 -0.191243 0.135864 -0.789642 3.42955 1712 00000000.png

1713 0.585708 0.0478715 -0.786154 -0.191355 0.141945 -0.789641 3.42892 1713 00000000.png

1714 0.587365 0.0474678 -0.784917 -0.191456 0.146435 -0.789641 3.42834 1714 00000000.png

1715 0.588853 0.0471043 -0.7838 -0.191546 0.149471 -0.789641 3.42779 1715 00000000.png

1716 0.590191 0.0467771 -0.782793 -0.191626 0.151199 -0.789641 3.4273 1716 00000000.png

1717 0.591394 0.0464824 -0.781885 -0.191698 0.151744 -0.789641 3.42685 1717 00000000.png

1718 0.592476 0.0462171 -0.781066 -0.191762 0.151254 -0.789641 3.42644 1718 00000000.png

1719 0.593795 0.0458928 -0.780063 -0.19184 0.152842 -0.789641 3.42595 1719 00000000.png

1720 0.595313 0.0455193 -0.778906 -0.191929 0.15621 -0.789641 3.42537 1720 00000000.png

1721 0.59703 0.0450957 -0.77759 -0.192029 0.161309 -0.789642 3.42469 1721 00000000.png

1722 0.598902 0.0446328 -0.776149 -0.192137 0.167829 -0.789641 3.42392 1722 00000000.png

1723 0.600926 0.0441312 -0.774584 -0.192252 0.175705 -0.789641 3.42305 1723 00000000.png

1724 0.603075 0.043597 -0.772911 -0.192374 0.184741 -0.789641 3.42207 1724 00000000.png

1725 0.605346 0.043031 -0.771134 -0.192502 0.194879 -0.789641 3.42099 1725 00000000.png

1726 0.607715 0.0424386 -0.769268 -0.192633 0.205949 -0.789642 3.41979 1726 00000000.png

1727 0.609842 0.0419052 -0.767583 -0.19275 0.214885 -0.789641 3.41865 1727 00000000.png

1728 0.611753 0.0414248 -0.766061 -0.192854 0.221947 -0.789641 3.41758 1728 00000000.png

1729 0.613469 0.0409922 -0.764687 -0.192946 0.227252 -0.789641 3.4166 1729 00000000.png

1730 0.615011 0.0406027 -0.763448 -0.193028 0.231049 -0.789641 3.41569 1730 00000000.png

1731 0.616397 0.040252 -0.762329 -0.193102 0.233474 -0.789641 3.41487 1731 00000000.png

1732 0.617643 0.0399362 -0.76132 -0.193167 0.234654 -0.789641 3.41412 1732 00000000.png

1733 0.618762 0.039652 -0.760411 -0.193226 0.234721 -0.789641 3.41344 1733 00000000.png

1734 0.619855 0.0397332 -0.759574 -0.192996 0.234461 -0.789395 3.41284 1734 00000000.png

1735 0.62092 0.0401242 -0.758804 -0.192524 0.233924 -0.788946 3.41231 1735 00000000.png

1736 0.62196 0.0408043 -0.758092 -0.191823 0.233127 -0.788311 3.41184 1736 00000000.png

1737 0.62298 0.0417493 -0.757433 -0.190914 0.232091 -0.787511 3.41143 1737 00000000.png

1738 0.623979 0.0429248 -0.756819 -0.189822 0.230844 -0.786572 3.41107 1738 00000000.png

1739 0.62496 0.0443196 -0.756245 -0.188557 0.229397 -0.785505 3.41075 1739 00000000.png

1740 0.625841 0.0455747 -0.755725 -0.187417 0.227114 -0.784553 3.41046 1740 00000000.png

1741 0.626631 0.0467042 -0.755255 -0.186391 0.224049 -0.783704 3.41021 1741 00000000.png

1742 0.627341 0.0477206 -0.75483 -0.185466 0.220284 -0.78295 3.40999 1742 00000000.png

1743 0.627978 0.0486353 -0.754445 -0.184634 0.215927 -0.782284 3.40979 1743 00000000.png

1744 0.628551 0.0494584 -0.754098 -0.183885 0.210995 -0.781695 3.40961 1744 00000000.png

1745 0.629393 0.0501222 -0.75351 -0.183235 0.208521 -0.781206 3.40928 1745 00000000.png

1746 0.630489 0.0506397 -0.752694 -0.182676 0.208337 -0.780797 3.40878 1746 00000000.png

1747 0.631799 0.0510286 -0.751685 -0.182197 0.210128 -0.780455 3.40815 1747 00000000.png

1748 0.633302 0.0513017 -0.750499 -0.18179 0.2137 -0.780165 3.4074 1748 00000000.png

1749 0.634985 0.0514686 -0.749148 -0.181448 0.218918 -0.779921 3.40651 1749 00000000.png

1750 0.636828 0.05154 -0.747645 -0.181165 0.225613 -0.779712 3.40549 1750 00000000.png

1751 0.638795 0.0515297 -0.746022 -0.180932 0.233526 -0.779533 3.40435 1751 00000000.png

1752 0.640899 0.0514397 -0.744267 -0.180746 0.242684 -0.779378 3.40307 1752 00000000.png

1753 0.642788 0.0513585 -0.742683 -0.180578 0.249933 -0.779231 3.40188 1753 00000000.png

1754 0.644485 0.051285 -0.741253 -0.180425 0.255444 -0.779094 3.40078 1754 00000000.png

1755 0.646009 0.0512187 -0.739963 -0.180287 0.259405 -0.778966 3.39977 1755 00000000.png

1756 0.647379 0.0511589 -0.738799 -0.180162 0.261981 -0.778849 3.39886 1756 00000000.png

1757 0.64861 0.0511049 -0.73775 -0.18005 0.263312 -0.778743 3.39802 1757 00000000.png

1758 0.649716 0.0510562 -0.736804 -0.179948 0.263459 -0.778646 3.39727 1758 00000000.png

1759 0.650711 0.0510122 -0.735951 -0.179856 0.262604 -0.77856 3.39659 1759 00000000.png

1760 0.651605 0.0509726 -0.735183 -0.179772 0.260852 -0.778483 3.39599 1760 00000000.png

1761 0.652409 0.0509369 -0.73449 -0.179697 0.258222 -0.778414 3.39545 1761 00000000.png

1762 0.653132 0.0509047 -0.733866 -0.17963 0.254854 -0.778354 3.39497 1762 00000000.png

1763 0.653782 0.0508757 -0.733304 -0.179569 0.250834 -0.7783 3.39454 1763 00000000.png

1764 0.654367 0.0508496 -0.732798 -0.179514 0.246249 -0.778253 3.39416 1764 00000000.png

1765 0.655217 0.0507469 -0.732052 -0.179487 0.244112 -0.778216 3.39362 1765 00000000.png

1766 0.656298 0.050577 -0.731095 -0.179485 0.244135 -0.778186 3.39292 1766 00000000.png

1767 0.657588 0.0503461 -0.729946 -0.179505 0.246108 -0.778162 3.39208 1767 00000000.png

1768 0.65906 0.0500612 -0.728627 -0.179544 0.249815 -0.778143 3.3911 1768 00000000.png

1769 0.660717 0.0497223 -0.727134 -0.179602 0.25521 -0.778128 3.38998 1769 00000000.png

1770 0.662521 0.0493392 -0.725499 -0.179675 0.262013 -0.778115 3.38872 1770 00000000.png

1771 0.664141 0.0489942 -0.724023 -0.17974 0.2672 -0.778103 3.38756 1771 00000000.png

1772 0.665596 0.0486834 -0.722692 -0.179798 0.27085 -0.778092 3.38651 1772 00000000.png

1773 0.666904 0.0484035 -0.721492 -0.179849 0.273136 -0.778082 3.38554 1773 00000000.png

1774 0.668078 0.0481515 -0.72041 -0.179895 0.274142 -0.778072 3.38467 1774 00000000.png

1775 0.669134 0.0479246 -0.719434 -0.179936 0.274058 -0.778063 3.38388 1775 00000000.png

1776 0.670083 0.0477203 -0.718555 -0.179972 0.272986 -0.778055 3.38318 1776 00000000.png

1777 0.670937 0.0475363 -0.717762 -0.180004 0.271047 -0.778048 3.38254 1777 00000000.png

1778 0.671704 0.0473707 -0.717048 -0.180033 0.268307 -0.778042 3.38198 1778 00000000.png

1779 0.672393 0.0472216 -0.716405 -0.180059 0.264847 -0.778037 3.38148 1779 00000000.png

1780 0.673014 0.0470874 -0.715825 -0.180082 0.260701 -0.778032 3.38103 1780 00000000.png

1781 0.673571 0.0469666 -0.715303 -0.180103 0.256006 -0.778028 3.38064 1781 00000000.png

1782 0.674073 0.0468578 -0.714833 -0.180121 0.25073 -0.778025 3.38029 1782 00000000.png

1783 0.674524 0.0467599 -0.714409 -0.180138 0.244998 -0.778022 3.37999 1783 00000000.png

1784 0.67493 0.0466718 -0.714028 -0.180153 0.238808 -0.77802 3.37972 1784 00000000.png

1785 0.675295 0.0465924 -0.713684 -0.180166 0.232264 -0.778018 3.37948 1785 00000000.png

1786 0.675624 0.046521 -0.713375 -0.180178 0.225403 -0.778016 3.37928 1786 00000000.png

1787 0.675919 0.0464568 -0.713097 -0.180189 0.21822 -0.778015 3.3791 1787 00000000.png

1788 0.676185 0.0463989 -0.712846 -0.180199 0.210705 -0.778014 3.37894 1788 00000000.png

1789 0.676424 0.0463468 -0.71262 -0.180207 0.20294 -0.778014 3.37881 1789 00000000.png

1790 0.676639 0.0462999 -0.712417 -0.180215 0.194967 -0.778014 3.37869 1790 00000000.png

1791 0.676833 0.0462578 -0.712234 -0.180222 0.186834 -0.778013 3.37859 1791 00000000.png

1792 0.677007 0.0462198 -0.712069 -0.180229 0.17849 -0.778014 3.3785 1792 00000000.png

1793 0.677164 0.0461856 -0.711921 -0.180234 0.169975 -0.778013 3.37843 1793 00000000.png

1794 0.677305 0.0461548 -0.711788 -0.180239 0.161317 -0.778014 3.37836 1794 00000000.png

1795 0.677432 0.0461272 -0.711668 -0.180244 0.152533 -0.778014 3.37831 1795 00000000.png

1796 0.677546 0.0461022 -0.711559 -0.180248 0.143637 -0.778014 3.37826 1796 00000000.png

1797 0.677649 0.0460798 -0.711462 -0.180252 0.134599 -0.778015 3.37823 1797 00000000.png

1798 0.677741 0.0460596 -0.711374 -0.180255 0.125504 -0.778015 3.37819 1798 00000000.png

1799 0.677824 0.0460414 -0.711295 -0.180258 0.11632 -0.778016 3.37817 1799 00000000.png

1800 0.677978 0.0463347 -0.711204 -0.179965 0.107736 -0.77792 3.37814 1800 00000000.png

1801 0.678197 0.0469211 -0.711101 -0.179393 0.0996748 -0.777747 3.37813 1801 00000000.png

1802 0.678476 0.047774 -0.710986 -0.178568 0.0920828 -0.777517 3.37811 1802 00000000.png

1803 0.6788 0.0488346 -0.710862 -0.177544 0.0849455 -0.777257 3.3781 1803 00000000.png

1804 0.679168 0.0501062 -0.710726 -0.176319 0.0781925 -0.776971 3.37809 1804 00000000.png

1805 0.679573 0.051557 -0.71058 -0.174923 0.0717955 -0.776672 3.37809 1805 00000000.png

1806 0.68001 0.0531661 -0.710423 -0.173375 0.065722 -0.776372 3.37808 1806 00000000.png

1807 0.6804 0.054614 -0.710278 -0.171981 0.0592624 -0.776127 3.37808 1807 00000000.png

1808 0.680748 0.055917 -0.710146 -0.170726 0.052457 -0.775932 3.37808 1808 00000000.png

1809 0.68106 0.0570895 -0.710025 -0.169596 0.0452975 -0.775778 3.37808 1809 00000000.png

1810 0.681339 0.0581447 -0.709914 -0.168578 0.0378672 -0.775662 3.37807 1810 00000000.png

1811 0.681589 0.0590942 -0.709813 -0.167662 0.0301535 -0.775577 3.37807 1811 00000000.png

1812 0.681812 0.0599486 -0.709721 -0.166837 0.022262 -0.775521 3.37807 1812 00000000.png

1813 0.682012 0.0607176 -0.709637 -0.166094 0.0141656 -0.775488 3.37807 1813 00000000.png

1814 0.682192 0.0614096 -0.709561 -0.165426 0.00587825 -0.775474 3.37808 1814 00000000.png

1815 0.682353 0.0620323 -0.709492 -0.164824 -0.00258336 -0.775476 3.37808 1815 00000000.png

1816 0.682498 0.0625927 -0.709429 -0.164282 -0.0112206 -0.775491 3.37808 1816 00000000.png

1817 0.682628 0.0630971 -0.709372 -0.163795 -0.0199747 -0.775517 3.37808 1817 00000000.png

1818 0.682744 0.063551 -0.709321 -0.163356 -0.0288933 -0.775552 3.37808 1818 00000000.png

1819 0.682849 0.0639594 -0.709274 -0.162961 -0.0378928 -0.775594 3.37808 1819 00000000.png

1820 0.682943 0.064327 -0.709232 -0.162605 -0.0470449 -0.77564 3.37808 1820 00000000.png

1821 0.683027 0.0646579 -0.709194 -0.162285 -0.056202 -0.775692 3.37809 1821 00000000.png

1822 0.683103 0.0649556 -0.70916 -0.161997 -0.0654429 -0.775746 3.37809 1822 00000000.png

1823 0.683171 0.0652236 -0.709129 -0.161738 -0.0747746 -0.775801 3.37809 1823 00000000.png

1824 0.683232 0.0654647 -0.709101 -0.161504 -0.0842126 -0.775857 3.37809 1824 00000000.png

1825 0.683287 0.0656818 -0.709076 -0.161294 -0.0936743 -0.775914 3.37809 1825 00000000.png

1826 0.683337 0.0658771 -0.709053 -0.161105 -0.103208 -0.775969 3.37809 1826 00000000.png

1827 0.683451 0.0663601 -0.709004 -0.160639 -0.11211 -0.776122 3.3781 1827 00000000.png

1828 0.683622 0.0670992 -0.70893 -0.159925 -0.120438 -0.776374 3.3781 1828 00000000.png

1829 0.683845 0.0680717 -0.708834 -0.158987 -0.128254 -0.776728 3.3781 1829 00000000.png

1830 0.684113 0.0692598 -0.708716 -0.157839 -0.135613 -0.777186 3.3781 1830 00000000.png

1831 0.684422 0.0706386 -0.708577 -0.156507 -0.142555 -0.777746 3.3781 1831 00000000.png

1832 0.684766 0.0721912 -0.708418 -0.155007 -0.149124 -0.778405 3.3781 1832 00000000.png

1833 0.68514 0.0738985 -0.70824 -0.153355 -0.155354 -0.779162 3.37811 1833 00000000.png

1834 0.685474 0.0754346 -0.708076 -0.151868 -0.161974 -0.77987 3.37811 1834 00000000.png

1835 0.685771 0.0768169 -0.707925 -0.150529 -0.16895 -0.780533 3.37811 1835 00000000.png

1836 0.686036 0.0780606 -0.707788 -0.149324 -0.176191 -0.781156 3.37811 1836 00000000.png

1837 0.686273 0.0791798 -0.707662 -0.148238 -0.183709 -0.78174 3.37811 1837 00000000.png

1838 0.686485 0.0801869 -0.707547 -0.147261 -0.191486 -0.782287 3.37811 1838 00000000.png

1839 0.686674 0.0810931 -0.707443 -0.146382 -0.199461 -0.7828 3.37811 1839 00000000.png

1840 0.686843 0.0819086 -0.707348 -0.14559 -0.207613 -0.783282 3.37811 1840 00000000.png

1841 0.686995 0.0826425 -0.707261 -0.144877 -0.215938 -0.783732 3.37811 1841 00000000.png

1842 0.687131 0.0833029 -0.707183 -0.144235 -0.224513 -0.784151 3.37811 1842 00000000.png

1843 0.687253 0.0838971 -0.707112 -0.143657 -0.233162 -0.784544 3.37812 1843 00000000.png

1844 0.687362 0.084432 -0.707048 -0.143137 -0.241955 -0.784911 3.37812 1844 00000000.png

1845 0.687769 0.0848526 -0.706688 -0.142708 -0.247911 -0.785271 3.37833 1845 00000000.png

1846 0.688445 0.0851703 -0.706061 -0.142361 -0.251313 -0.785618 3.37875 1846 00000000.png

1847 0.689367 0.0853943 -0.705189 -0.142088 -0.252382 -0.785951 3.37935 1847 00000000.png

1848 0.690492 0.0855374 -0.704112 -0.14188 -0.251461 -0.786264 3.38011 1848 00000000.png

1849 0.691805 0.0856063 -0.702844 -0.14173 -0.24871 -0.786558 3.381 1849 00000000.png

1850 0.69331 0.0856034 -0.701378 -0.141636 -0.244154 -0.786831 3.38202 1850 00000000.png

1851 0.694949 0.0855435 -0.699772 -0.141586 -0.238218 -0.787084 3.38312 1851 00000000.png

1852 0.696746 0.085424 -0.697998 -0.141582 -0.23078 -0.787316 3.3843 1852 00000000.png

1853 0.698642 0.0852593 -0.696114 -0.141613 -0.222262 -0.78753 3.38551 1853 00000000.png

1854 0.70065 0.0850489 -0.694106 -0.141678 -0.212619 -0.787725 3.38676 1854 00000000.png

1855 0.702756 0.0847972 -0.691985 -0.141773 -0.201959 -0.787903 3.38801 1855 00000000.png

1856 0.704948 0.0845086 -0.689762 -0.141896 -0.190396 -0.788064 3.38925 1856 00000000.png

1857 0.707218 0.0841859 -0.687443 -0.142043 -0.177999 -0.788211 3.39047 1857 00000000.png

1858 0.70956 0.0838319 -0.685034 -0.142211 -0.164833 -0.788343 3.39164 1858 00000000.png

1859 0.711952 0.0834523 -0.682557 -0.142398 -0.151062 -0.788463 3.39276 1859 00000000.png

1860 0.714393 0.0830478 -0.680007 -0.142601 -0.136697 -0.788572 3.3938 1860 00000000.png

1861 0.716583 0.0826829 -0.677705 -0.142782 -0.124757 -0.788666 3.39466 1861 00000000.png

1862 0.718548 0.0823538 -0.675628 -0.142943 -0.11501 -0.788748 3.39536 1862 00000000.png

1863 0.720311 0.0820569 -0.673753 -0.143088 -0.107183 -0.78882 3.39595 1863 00000000.png

1864 0.721894 0.0817893 -0.672063 -0.143217 -0.101144 -0.788883 3.39645 1864 00000000.png

1865 0.723315 0.0815481 -0.670538 -0.143333 -0.0967264 -0.78894 3.39688 1865 00000000.png

1866 0.724591 0.0813307 -0.669163 -0.143436 -0.0937284 -0.78899 3.39725 1866 00000000.png

1867 0.725738 0.0811348 -0.667923 -0.143529 -0.0920676 -0.789036 3.39758 1867 00000000.png

1868 0.726768 0.0809582 -0.666806 -0.143612 -0.0915247 -0.789076 3.39787 1868 00000000.png

1869 0.727693 0.0807992 -0.665799 -0.143687 -0.0920714 -0.789112 3.39813 1869 00000000.png

1870 0.728525 0.0806559 -0.664891 -0.143754 -0.0935545 -0.789145 3.39837 1870 00000000.png

1871 0.729272 0.0805269 -0.664074 -0.143814 -0.0959033 -0.789174 3.39858 1871 00000000.png

1872 0.730223 0.0803504 -0.663031 -0.143901 -0.0961261 -0.789202 3.39887 1872 00000000.png

1873 0.731377 0.0801262 -0.66176 -0.144016 -0.094283 -0.789228 3.39921 1873 00000000.png

1874 0.732696 0.0798629 -0.660302 -0.144154 -0.0907001 -0.789252 3.39959 1874 00000000.png

1875 0.734173 0.0795614 -0.658661 -0.144312 -0.085469 -0.789275 3.4 1875 00000000.png

1876 0.735777 0.0792289 -0.65687 -0.144488 -0.0788528 -0.789296 3.40043 1876 00000000.png

1877 0.73751 0.0788644 -0.654925 -0.144681 -0.0708749 -0.789315 3.40084 1877 00000000.png

1878 0.739343 0.0784744 -0.652856 -0.144887 -0.0617754 -0.789332 3.40124 1878 00000000.png

1879 0.741272 0.0780597 -0.650667 -0.145106 -0.0516167 -0.789348 3.4016 1879 00000000.png

1880 0.743283 0.077623 -0.648369 -0.145335 -0.040516 -0.789362 3.40191 1880 00000000.png

1881 0.745369 0.0771657 -0.645971 -0.145574 -0.0285468 -0.789375 3.40217 1881 00000000.png

1882 0.747521 0.0766899 -0.64348 -0.145821 -0.0158071 -0.789387 3.40235 1882 00000000.png

1883 0.749728 0.0761979 -0.640909 -0.146076 -0.00238566 -0.789398 3.40244 1883 00000000.png

1884 0.751991 0.0756889 -0.638252 -0.146337 0.0117126 -0.789407 3.40244 1884 00000000.png

1885 0.754305 0.0751645 -0.635517 -0.146604 0.0264211 -0.789416 3.40233 1885 00000000.png

1886 0.756647 0.0746293 -0.632727 -0.146874 0.0415766 -0.789423 3.40212 1886 00000000.png

1887 0.759018 0.0740836 -0.629882 -0.147148 0.0571558 -0.78943 3.40178 1887 00000000.png

1888 0.761417 0.0735268 -0.62698 -0.147425 0.0731597 -0.789437 3.40132 1888 00000000.png

1889 0.763844 0.0729594 -0.624022 -0.147705 0.0895595 -0.789442 3.40072 1889 00000000.png

1890 0.766284 0.0723843 -0.621023 -0.147985 0.10625 -0.789448 3.39999 1890 00000000.png

1891 0.768746 0.0717998 -0.617973 -0.148268 0.12328 -0.789452 3.39912 1891 00000000.png

1892 0.771212 0.0712099 -0.614894 -0.148551 0.140507 -0.789457 3.3981 1892 00000000.png

1893 0.773696 0.070611 -0.611766 -0.148835 0.158034 -0.78946 3.39693 1893 00000000.png

1894 0.776181 0.070007 -0.608609 -0.149119 0.175733 -0.789463 3.39561 1894 00000000.png

1895 0.778681 0.0693951 -0.605407 -0.149404 0.193686 -0.789466 3.39413 1895 00000000.png

1896 0.781173 0.0687803 -0.602189 -0.149687 0.211725 -0.789469 3.3925 1896 00000000.png

1897 0.783674 0.0681586 -0.598931 -0.14997 0.229971 -0.789471 3.3907 1897 00000000.png

1898 0.786165 0.0675345 -0.595658 -0.150251 0.24828 -0.789473 3.38874 1898 00000000.png

1899 0.788656 0.0669056 -0.592356 -0.150532 0.26672 -0.789475 3.38662 1899 00000000.png

1900 0.791144 0.0662725 -0.589029 -0.150811 0.285265 -0.789476 3.38434 1900 00000000.png

1901 0.79362 0.0656375 -0.585688 -0.151087 0.303841 -0.789478 3.3819 1901 00000000.png

1902 0.796111 0.0649939 -0.582299 -0.151365 0.322644 -0.789479 3.37926 1902 00000000.png

1903 0.798573 0.0643526 -0.578917 -0.151638 0.341349 -0.78948 3.37649 1903 00000000.png

1904 0.801039 0.0637053 -0.575501 -0.151911 0.360191 -0.789482 3.37353 1904 00000000.png

1905 0.803484 0.0630583 -0.572082 -0.15218 0.378985 -0.789483 3.37043 1905 00000000.png

1906 0.805672 0.062475 -0.568996 -0.15242 0.394875 -0.789484 3.3675 1906 00000000.png

1907 0.807631 0.0619493 -0.566212 -0.152634 0.408156 -0.789484 3.36476 1907 00000000.png

1908 0.809386 0.0614755 -0.563701 -0.152825 0.419075 -0.789485 3.36222 1908 00000000.png

1909 0.810959 0.0610486 -0.561435 -0.152996 0.427919 -0.789486 3.35988 1909 00000000.png

1910 0.81237 0.060664 -0.559393 -0.153148 0.43485 -0.789486 3.35773 1910 00000000.png

1911 0.813634 0.0603175 -0.557552 -0.153285 0.440093 -0.789486 3.35577 1911 00000000.png

1912 0.814769 0.0600054 -0.555892 -0.153407 0.44379 -0.789487 3.35399 1912 00000000.png

1913 0.815787 0.0597243 -0.554397 -0.153517 0.446093 -0.789487 3.35237 1913 00000000.png

1914 0.816702 0.0594711 -0.553049 -0.153615 0.44719 -0.789488 3.35091 1914 00000000.png

1915 0.817523 0.0592431 -0.551835 -0.153703 0.447149 -0.789488 3.3496 1915 00000000.png

1916 0.81826 0.0590378 -0.550742 -0.153782 0.446096 -0.789488 3.34842 1916 00000000.png

1917 0.818922 0.0588529 -0.549756 -0.153852 0.444155 -0.789488 3.34736 1917 00000000.png

1918 0.819517 0.0586865 -0.548869 -0.153916 0.441411 -0.789488 3.34641 1918 00000000.png

1919 0.820052 0.0585366 -0.54807 -0.153973 0.437927 -0.789488 3.34556 1919 00000000.png

1920 0.820532 0.0584017 -0.54735 -0.154024 0.433835 -0.789488 3.3448 1920 00000000.png

1921 0.820964 0.0582802 -0.546702 -0.15407 0.429126 -0.789489 3.34413 1921 00000000.png

1922 0.821353 0.0581708 -0.546119 -0.154111 0.423899 -0.789489 3.34353 1922 00000000.png

1923 0.821702 0.0580724 -0.545593 -0.154148 0.418206 -0.789489 3.34299 1923 00000000.png

1924 0.822016 0.0579838 -0.54512 -0.154181 0.412058 -0.789489 3.34252 1924 00000000.png

1925 0.822298 0.057904 -0.544694 -0.154211 0.405536 -0.789489 3.3421 1925 00000000.png

1926 0.822552 0.0578322 -0.544311 -0.154238 0.398678 -0.789489 3.34173 1926 00000000.png

1927 0.82278 0.0577675 -0.543966 -0.154262 0.391511 -0.789489 3.3414 1927 00000000.png

1928 0.822986 0.0577093 -0.543655 -0.154284 0.384027 -0.789489 3.34111 1928 00000000.png

1929 0.82317 0.057657 -0.543375 -0.154303 0.376294 -0.789489 3.34086 1929 00000000.png

1930 0.823337 0.0576098 -0.543123 -0.154321 0.368365 -0.789489 3.34063 1930 00000000.png

1931 0.823486 0.0575674 -0.542896 -0.154337 0.360216 -0.789489 3.34044 1931 00000000.png

1932 0.823621 0.0575292 -0.542692 -0.154351 0.351885 -0.789489 3.34026 1932 00000000.png

1933 0.823742 0.0574948 -0.542509 -0.154364 0.343353 -0.78949 3.34011 1933 00000000.png

1934 0.82385 0.0574639 -0.542343 -0.154375 0.334708 -0.78949 3.33997 1934 00000000.png

1935 0.823948 0.057436 -0.542194 -0.154386 0.325902 -0.78949 3.33986 1935 00000000.png

1936 0.824037 0.057411 -0.542061 -0.154395 0.316986 -0.78949 3.33975 1936 00000000.png

1937 0.824116 0.0573884 -0.54194 -0.154403 0.307963 -0.78949 3.33966 1937 00000000.png

1938 0.824187 0.0573681 -0.541831 -0.154411 0.298831 -0.78949 3.33959 1938 00000000.png

1939 0.824251 0.0573498 -0.541734 -0.154418 0.289649 -0.78949 3.33952 1939 00000000.png

1940 0.824309 0.0573334 -0.541646 -0.154424 0.280351 -0.78949 3.33946 1940 00000000.png

1941 0.824361 0.0573186 -0.541567 -0.154429 0.270979 -0.78949 3.3394 1941 00000000.png

1942 0.824473 0.0575334 -0.541471 -0.154086 0.262242 -0.789266 3.33936 1942 00000000.png

1943 0.824642 0.0579688 -0.541359 -0.153408 0.254059 -0.788843 3.33932 1943 00000000.png

1944 0.82486 0.0585919 -0.541234 -0.152445 0.246389 -0.788262 3.33929 1944 00000000.png

1945 0.825121 0.0593892 -0.541094 -0.151217 0.23917 -0.787545 3.33926 1945 00000000.png

1946 0.825418 0.0603401 -0.540941 -0.149754 0.232362 -0.786718 3.33923 1946 00000000.png

1947 0.825749 0.0614334 -0.540775 -0.148075 0.225917 -0.785795 3.33921 1947 00000000.png

1948 0.826108 0.0626503 -0.540597 -0.146206 0.219801 -0.784799 3.3392 1948 00000000.png

1949 0.82649 0.063983 -0.540406 -0.144159 0.213975 -0.783739 3.33918 1949 00000000.png

1950 0.82683 0.0651821 -0.540231 -0.142317 0.207738 -0.782812 3.33917 1950 00000000.png

1951 0.827132 0.066261 -0.540072 -0.140658 0.201108 -0.782003 3.33916 1951 00000000.png

1952 0.827401 0.0672318 -0.539926 -0.139164 0.194137 -0.7813 3.33915 1952 00000000.png

1953 0.827641 0.0681053 -0.539794 -0.137819 0.186846 -0.780689 3.33914 1953 00000000.png

1954 0.827855 0.0688913 -0.539674 -0.136609 0.179301 -0.780161 3.33913 1954 00000000.png

1955 0.828046 0.0695986 -0.539564 -0.135519 0.171476 -0.779706 3.33912 1955 00000000.png

1956 0.828217 0.0702351 -0.539465 -0.134539 0.163471 -0.779316 3.33912 1956 00000000.png

1957 0.82837 0.0708078 -0.539375 -0.133656 0.15525 -0.778982 3.33911 1957 00000000.png

1958 0.828506 0.0713232 -0.539294 -0.132861 0.146823 -0.778697 3.33911 1958 00000000.png

1959 0.828629 0.071787 -0.53922 -0.132145 0.138244 -0.778456 3.33911 1959 00000000.png

1960 0.828738 0.0722043 -0.539153 -0.131501 0.129527 -0.778252 3.3391 1960 00000000.png

1961 0.828837 0.0725799 -0.539093 -0.130922 0.120675 -0.77808 3.3391 1961 00000000.png

1962 0.828925 0.0729179 -0.539039 -0.1304 0.111745 -0.777937 3.3391 1962 00000000.png

1963 0.829004 0.0732221 -0.538989 -0.12993 0.102706 -0.777819 3.3391 1963 00000000.png

1964 0.829074 0.0734958 -0.538945 -0.129508 0.0935722 -0.777723 3.3391 1964 00000000.png

1965 0.829138 0.0737422 -0.538905 -0.129127 0.0842888 -0.777643 3.3391 1965 00000000.png

1966 0.829195 0.0739639 -0.538869 -0.128785 0.0750044 -0.77758 3.3391 1966 00000000.png

1967 0.829246 0.0741634 -0.538836 -0.128477 0.0656253 -0.77753 3.3391 1967 00000000.png

